2020-06-21 01:27:21,291 :INFO : <module> :Automation Practice Website is Opened successfully
2020-06-21 01:27:23,527 :INFO : <module> :Browser is Maximized
2020-06-21 01:27:26,170 :INFO : navigation_from_landing_page_to_login_page :Clicked on the Sign in link of Landing page
2020-06-21 01:27:26,190 :INFO : navigation_from_landing_page_to_login_page :Navigated to Login Page
2020-06-21 01:27:34,500 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="dbfb8de1-c6a8-41e8-b5e3-d3539452b400")> is visible
2020-06-21 01:27:34,500 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="dbfb8de1-c6a8-41e8-b5e3-d3539452b400")> is visible
2020-06-21 01:27:34,500 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="dbfb8de1-c6a8-41e8-b5e3-d3539452b400")> is visible
2020-06-21 01:27:34,500 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="dbfb8de1-c6a8-41e8-b5e3-d3539452b400")> is visible
2020-06-21 01:27:34,500 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="dbfb8de1-c6a8-41e8-b5e3-d3539452b400")> is visible
2020-06-21 01:27:34,605 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="613a8f3b-c2a2-469a-adcf-c43ee2018c76")> is visible
2020-06-21 01:27:34,605 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="613a8f3b-c2a2-469a-adcf-c43ee2018c76")> is visible
2020-06-21 01:27:34,605 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="613a8f3b-c2a2-469a-adcf-c43ee2018c76")> is visible
2020-06-21 01:27:34,605 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="613a8f3b-c2a2-469a-adcf-c43ee2018c76")> is visible
2020-06-21 01:27:34,605 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="613a8f3b-c2a2-469a-adcf-c43ee2018c76")> is visible
2020-06-21 01:27:34,605 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="613a8f3b-c2a2-469a-adcf-c43ee2018c76")> is visible
2020-06-21 01:27:34,605 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="613a8f3b-c2a2-469a-adcf-c43ee2018c76")> is visible
2020-06-21 01:27:34,605 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="613a8f3b-c2a2-469a-adcf-c43ee2018c76")> is visible
2020-06-21 01:27:34,605 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="613a8f3b-c2a2-469a-adcf-c43ee2018c76")> is visible
2020-06-21 01:27:34,605 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="613a8f3b-c2a2-469a-adcf-c43ee2018c76")> is visible
2020-06-21 01:27:34,605 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="613a8f3b-c2a2-469a-adcf-c43ee2018c76")> is visible
2020-06-21 01:27:34,605 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="613a8f3b-c2a2-469a-adcf-c43ee2018c76")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,714 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="0cc1c2b5-3f40-47a2-97dc-5c48e62d393e")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,815 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="d5afa477-010b-423d-a358-c00ee312f8f6")> is visible
2020-06-21 01:27:34,909 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="c74906f2-3c67-43e2-8dfc-5cb88d0d9fae")> is visible
2020-06-21 01:27:34,909 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="c74906f2-3c67-43e2-8dfc-5cb88d0d9fae")> is visible
2020-06-21 01:27:34,909 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="c74906f2-3c67-43e2-8dfc-5cb88d0d9fae")> is visible
2020-06-21 01:27:34,909 :INFO : validate_element_to_be_displayed :Element <selenium.webdriver.remote.webelement.WebElement (session="fed68a8505453543f7e5e16a6d8a0f1c", element="c74906f2-3c67-43e2-8dfc-5cb88d0d9fae")> is visible
